N,rv,rg,z,time,interaction_type,id_merger,mass_merger,id1,m1,id2,m2,id3,m3,id4,m4,r,typem,type1,type2,type3,type4,b[RSUN],vinf[km/s]
16.0,1.0,20.0,0.0002,13.627392584399999,disrupt2,1635032,8.09147,1635032,29.8377,744761,8.09144,0.196983,14,4,14
16.0,1.0,20.0,0.0002,13.666343430599998,disrupt2,1641864,8.25497,1641864,29.2548,1556663,8.25495,1.72482,14,4,14
16.0,1.0,20.0,0.0002,13.700591155999998,disrupt2,2988371,6.19815,2988371,32.0573,1048472,6.19814,0.158462,14,4,14
16.0,1.0,20.0,0.0002,14.209178633999999,disrupt2,1676082,8.24332,1676082,27.9612,446597,8.24325,0.435154,14,4,14
16.0,1.0,20.0,0.0002,14.5871044102,disrupt2,1679331,5.99941,1679331,26.8163,704512,5.99939,0.376528,14,4,14
16.0,1.0,20.0,0.0002,14.8134796236,disrupt2,1620228,7.98013,1620228,27.1312,1570202,7.98013,0.525476,14,4,14
16.0,1.0,20.0,0.0002,14.965430452,disrupt2,1648767,6.3651,1648767,25.7731,241647,6.36509,0.589669,14,4,14
16.0,1.0,20.0,0.0002,15.059492867999998,disrupt2,1613832,8.33575,1613832,26.3199,350672,8.33574,1.09962,14,4,14
16.0,1.0,20.0,0.0002,15.227929635799999,disrupt2,1621980,7.47097,1621980,26.6346,1366067,7.47095,1.37614,14,4,14
16.0,1.0,20.0,0.0002,17.2454683926,disrupt2,1615845,7.63215,1615845,23.0123,988089,7.63215,0.147333,14,4,14
16.0,1.0,20.0,0.002,9.531899981799999,disrupt2,1672304,8.46397,1672304,42.1502,154589,8.46393,0.0724052,14,2,14
16.0,1.0,20.0,0.002,10.234791391999998,disrupt2,1679354,7.62641,1679354,39.2107,1490974,7.62637,1.76023,14,2,14
16.0,1.0,20.0,0.002,10.253253642799999,disrupt2,1633971,6.05352,1633971,38.4704,55686,6.05352,0.8802,14,2,14
16.0,1.0,20.0,0.002,12.473001577399998,disrupt1,1801858,7.52759,1801858,31.8898,1296951,7.52695,0.580375,14,4,14
16.0,1.0,8.0,0.0002,7.3682892976,disrupt2,1774457,22.3414,1774457,59.566,107024,22.3407,0.233399,14,2,14
16.0,1.0,8.0,0.0002,10.975032586,disrupt2,1672963,8.31281,1672963,37.4573,226925,8.31278,0.545203,14,4,14
16.0,1.0,8.0,0.0002,11.265125079599999,disrupt2,1654618,7.64652,1654618,36.7685,1244566,7.64643,0.672804,14,4,14
16.0,1.0,8.0,0.0002,11.7340112134,disrupt2,1643041,6.53103,1643041,34.6463,1484163,6.53062,1.54651,14,4,14
16.0,1.0,8.0,0.0002,11.786871289199999,disrupt2,1666363,6.21621,1666363,34.595,429479,6.21604,0.181424,14,4,14
16.0,1.0,8.0,0.0002,11.8573430514,disrupt2,1634737,7.39462,1634737,34.9744,728692,7.39458,1.39126,14,4,14
16.0,1.0,8.0,0.0002,11.999562422399999,disrupt2,1667799,2.26203,1667799,34.9192,62404,2.26201,0.533935,14,4,14
16.0,1.0,8.0,0.0002,12.1362781414,disrupt2,1608961,7.95443,1608961,33.8442,1058998,7.9544,0.826394,14,4,14
16.0,1.0,8.0,0.0002,13.447423163999998,disrupt2,1629956,6.06281,1629956,29.8962,1072913,6.06256,1.82796,14,4,14
16.0,1.0,8.0,0.0002,13.510915294799998,disrupt2,1635032,7.96199,1635032,29.9833,744761,7.96197,0.350879,14,4,14
16.0,1.0,8.0,0.0002,13.539584318399998,disrupt2,1632918,8.42009,1632918,29.6226,185177,8.42008,0.138863,14,4,14
16.0,1.0,8.0,0.0002,13.7216051,disrupt2,1641864,8.31365,1641864,29.1904,1556663,8.31364,2.03711,14,4,14
16.0,1.0,8.0,0.0002,14.2412499152,disrupt2,1676082,8.28116,1676082,27.921,446597,8.28115,0.168595,14,4,14
16.0,1.0,8.0,0.0002,14.7172407634,disrupt2,1620228,7.8806,1620228,27.2442,1570202,7.88057,2.75012,14,4,14
16.0,1.0,8.0,0.0002,14.955799061,disrupt2,1613832,8.22631,1613832,26.4456,350672,8.2263,0.919046,14,4,14
16.0,1.0,8.0,0.0002,16.989748707399997,disrupt2,1615845,7.42439,1615845,23.2465,988089,7.42439,0.398674,14,4,14
16.0,1.0,8.0,0.002,6.328749501199999,disrupt2,1653119,14.0154,1653119,70.5511,571077,14.0145,0.257266,14,2,14
16.0,1.0,8.0,0.002,8.020822292,disrupt2,1637881,9.64127,1637881,51.0436,1395896,9.64126,1.1361,14,2,14
16.0,1.0,8.0,0.002,10.1139862306,disrupt2,1620445,7.9635,1620445,39.6075,73589,7.96348,0.164285,14,2,14
16.0,1.0,8.0,0.002,10.842069356999998,disrupt2,1609579,5.99266,1609579,36.1836,682089,5.99263,0.293648,14,2,14
16.0,1.0,8.0,0.002,11.2675516898,disrupt2,1666363,7.47588,1666363,35.3268,429479,7.47586,0.184191,14,2,14
16.0,1.0,8.0,0.002,12.3265794176,disrupt2,1671493,7.46968,1671493,32.1158,1296951,7.46961,1.34876,14,2,14
16.0,1.0,8.0,0.002,12.6405377476,disrupt2,1677947,6.17176,1677947,29.6816,1429413,6.17127,2.87565,14,4,14
16.0,1.0,8.0,0.02,1675.67190784,disrupt1,1895464,7.64189,1895464,0.380019,508448,7.64082,0.0209875,14,7,14
16.0,1.0,8.0,0.02,13855.8441756,disrupt1,2202291,8.12954,2202291,3.39014,1819793,8.12954,0.0718922,14,6,14
16.0,2.0,2.0,0.0002,7.5785849268,disrupt2,1608021,14.8038,1608021,56.7799,4347,14.8002,0.291611,14,2,14
16.0,2.0,2.0,0.0002,7.6843678378,disrupt2,1668676,7.24031,1668676,44.7945,29137,7.24029,0.197628,14,4,14
16.0,2.0,2.0,0.0002,9.136813198399999,disrupt2,1662615,14.5275,1662615,45.0796,685351,14.4836,0.807327,14,4,14
16.0,2.0,2.0,0.0002,9.780284631599999,disrupt2,1640440,10.8831,1640440,41.6883,930902,10.8821,1.49907,14,4,14
16.0,2.0,2.0,0.0002,10.5624413528,disrupt2,1610587,11.6871,1610587,37.9895,996750,11.6869,0.275492,14,4,14
16.0,2.0,2.0,0.0002,11.0645387016,disrupt2,1672963,8.37259,1672963,37.3865,226925,8.37238,0.303246,14,4,14
16.0,2.0,2.0,0.0002,11.3305880296,disrupt2,1609579,8.13184,1609579,35.4802,682089,8.1316,0.433576,14,4,14
16.0,2.0,2.0,0.0002,11.7299450528,disrupt2,1643041,6.41355,1643041,34.7864,1484163,6.41346,6.13979,14,4,14
16.0,2.0,2.0,0.0002,11.770843061199999,disrupt2,1666363,6.16764,1666363,34.6682,429479,6.16758,0.841505,14,4,14
16.0,2.0,2.0,0.0002,11.770843061199999,disrupt2,1617434,9.93795,1617434,33.2475,1071953,9.93774,4.16442,14,4,14
16.0,2.0,2.0,0.0002,11.919009894399998,disrupt2,1610655,10.7798,1610655,32.5453,851837,10.7796,0.638405,14,4,14
16.0,2.0,2.0,0.0002,11.9860882888,disrupt2,1615806,6.42732,1615806,34.0289,1529452,6.42722,0.887001,14,4,14
16.0,2.0,2.0,0.0002,11.9860882888,disrupt2,1634737,7.50636,1634737,34.8401,728692,7.50625,2.08344,14,4,14
16.0,2.0,2.0,0.0002,12.0377414828,disrupt2,1634509,7.40515,1634509,33.0876,442173,7.40502,1.10364,14,4,14
16.0,2.0,2.0,0.0002,12.165247038399999,disrupt2,1608961,7.95988,1608961,33.8394,1058998,7.95963,1.06698,14,4,14
16.0,2.0,2.0,0.0002,12.2858183296,disrupt2,1631844,7.57297,1631844,32.4575,614367,7.57286,0.818875,14,4,14
16.0,2.0,2.0,0.0002,12.719917432599999,disrupt2,1620248,6.44762,1620248,31.916,304714,6.44737,0.243508,14,4,14
16.0,2.0,2.0,0.0002,12.719917432599999,disrupt2,1666400,6.20331,1666400,31.9459,1048472,6.20319,3.44828,14,4,14
16.0,2.0,2.0,0.0002,13.1533797154,disrupt2,1677947,8.31155,1677947,29.2644,1429413,8.31154,1.64724,14,4,14
16.0,2.0,2.0,0.0002,13.4739833072,disrupt2,1629956,6.02667,1629956,29.9734,1072913,6.02662,1.36806,14,4,14
16.0,2.0,2.0,0.0002,13.59964916,disrupt2,1632918,8.37769,1632918,29.6738,185177,8.37749,0.31415,14,4,14
16.0,2.0,2.0,0.0002,13.59964916,disrupt2,1635032,7.93994,1635032,30.0106,744761,7.93975,0.470161,14,4,14
16.0,2.0,2.0,0.0002,13.7188052952,disrupt2,1641864,8.28604,1641864,29.2223,1556663,8.28587,2.7765,14,4,14
16.0,2.0,2.0,0.0002,14.2338513214,disrupt2,1676082,8.23878,1676082,27.9703,446597,8.23865,0.399495,14,4,14
16.0,2.0,2.0,0.0002,14.629104392199999,disrupt2,1679331,5.99998,1679331,26.8183,704512,5.99986,1.96744,14,4,14
16.0,2.0,2.0,0.0002,14.722929235,disrupt2,1620228,7.82924,1620228,27.2983,1570202,7.82923,2.70438,14,4,14
16.0,2.0,2.0,0.0002,14.854043438399998,disrupt2,1648767,6.24545,1648767,25.9353,241647,6.24543,2.1084,14,4,14
16.0,2.0,2.0,0.0002,14.854043438399998,disrupt2,1617828,6.31222,1617828,25.9582,1570114,6.31222,4.33507,14,4,14
16.0,2.0,2.0,0.0002,14.9349196038,disrupt2,1613832,8.15145,1613832,26.532,350672,8.15134,0.734723,14,4,14
16.0,2.0,2.0,0.0002,16.9745839466,disrupt2,1615845,7.40289,1615845,23.2726,988089,7.40288,0.721843,14,4,14
16.0,2.0,2.0,0.0002,76.22100973799999,disrupt1,698456,40.5049,1010494,0.935906,698456,40.5039,0.0511786,14,7,14
16.0,2.0,2.0,0.002,9.0543803614,disrupt2,1620645,21.1892,1620645,16.3945,252721,10.5765,0.302643,14,7,14
16.0,2.0,2.0,0.002,9.0543803614,disrupt1,1003608,18.9591,1600677,16.3419,1003608,8.25416,0.808177,14,7,14
16.0,2.0,2.0,0.002,11.388114121,disrupt2,1610655,6.90029,1610655,33.5395,851837,6.90028,3.22786,14,2,14
16.0,2.0,2.0,0.002,12.243788196399999,disrupt2,1631844,14.3953,1631844,10.557,614367,8.51141,0.267758,14,7,14
16.0,2.0,2.0,0.002,12.243788196399999,disrupt2,1634509,14.4563,1634509,10.5522,442173,8.57854,0.621531,14,7,14
16.0,2.0,2.0,0.02,6.43200430826,disrupt2,1621479,14.7548,1621479,12.416,1354910,8.49113,0.557531,14,7,14
16.0,2.0,2.0,0.02,6.63801564296,disrupt2,1639621,12.7145,1639621,10.5039,571779,6.71407,0.293648,14,7,14
16.0,2.0,2.0,0.02,6.63801564296,disrupt2,1653119,14.351,1653119,11.5826,571077,8.21482,0.368605,14,7,14
16.0,2.0,2.0,0.02,7.1592034462,disrupt2,1632309,7.5649,1632309,47.5647,162029,7.56419,0.247767,14,2,14
16.0,2.0,20.0,0.0002,9.3935224968,disrupt2,1651207,13.325,1651207,43.6917,36799,13.3238,0.120686,14,4,14
16.0,2.0,20.0,0.0002,9.3935224968,disrupt2,1607821,10.7861,1607821,43.7498,330567,10.6878,0.420176,14,4,14
16.0,2.0,20.0,0.0002,9.937083916399999,disrupt2,1664847,8.51006,1664847,41.6338,1213902,8.42767,0.567357,14,4,14
16.0,2.0,20.0,0.0002,9.937083916399999,disrupt2,1640440,10.6944,1640440,41.7563,930902,10.6941,1.6728,14,4,14
16.0,2.0,20.0,0.0002,10.5775127642,disrupt2,1610587,11.5375,1610587,38.0947,996750,11.5366,0.699225,14,4,14
16.0,2.0,20.0,0.0002,10.5775127642,disrupt2,1620445,6.79748,1620445,39.0969,73589,6.75047,1.08507,14,4,14
16.0,2.0,20.0,0.0002,11.0578167106,disrupt2,1672963,8.38462,1672963,37.3808,226925,8.38427,0.366334,14,4,14
16.0,2.0,20.0,0.0002,11.3479236906,disrupt2,1609579,8.01778,1609579,35.5793,682089,8.0175,1.21461,14,4,14
16.0,2.0,20.0,0.0002,11.698882378599999,disrupt2,1643041,6.41637,1643041,34.8353,1484163,6.4159,0.99019,14,4,14
16.0,2.0,20.0,0.0002,11.8553986322,disrupt2,1610655,10.4695,1610655,32.7358,851837,10.4693,0.871504,14,4,14
16.0,2.0,20.0,0.0002,11.9255903698,disrupt2,1615806,6.4154,1615806,34.0639,1529452,6.41531,2.74181,14,4,14
16.0,2.0,20.0,0.0002,12.005546683799999,disrupt2,1634737,7.50216,1634737,34.8431,728692,7.50209,1.8038,14,4,14
16.0,2.0,20.0,0.0002,12.1486897132,disrupt2,1634509,7.40252,1634509,33.0857,442173,7.40241,0.253601,14,4,14
16.0,2.0,20.0,0.0002,12.1486897132,disrupt2,1612212,6.1528,1612212,33.6118,799366,6.15243,0.824073,14,4,14
16.0,2.0,20.0,0.0002,12.344830334800001,disrupt2,1631844,7.54215,1631844,32.4961,614367,7.54194,1.07955,14,4,14
16.0,2.0,20.0,0.0002,12.344830334800001,disrupt2,1608961,7.95992,1608961,33.8305,1058998,7.95987,1.23638,14,4,14
16.0,2.0,20.0,0.0002,12.7002467642,disrupt2,1666400,6.17235,1666400,31.9856,1048472,6.17227,0.782263,14,4,14
16.0,2.0,20.0,0.0002,13.390842892199998,disrupt2,1629956,6.01407,1629956,30.0269,1072913,6.01376,1.57281,14,4,14
16.0,2.0,20.0,0.0002,13.5730442272,disrupt2,1635032,7.93042,1635032,30.0335,744761,7.92996,0.361768,14,4,14
16.0,2.0,20.0,0.0002,13.5730442272,disrupt2,1632918,8.36946,1632918,29.6958,185177,8.36898,0.635527,14,4,14
16.0,2.0,20.0,0.0002,13.852042232599999,disrupt2,1641864,8.30723,1641864,29.1921,1556663,8.30721,3.06306,14,4,14
16.0,2.0,20.0,0.0002,14.358951111799998,disrupt2,1676082,8.26105,1676082,27.9542,446597,8.2606,0.409742,14,4,14
16.0,2.0,20.0,0.0002,14.702550988599999,disrupt2,1620228,7.81749,1620228,27.3179,1570202,7.81734,3.38442,14,4,14
16.0,2.0,20.0,0.0002,14.823405310999998,disrupt2,1648767,6.2493,1648767,25.9428,241647,6.24917,0.284598,14,4,14
16.0,2.0,20.0,0.0002,14.823405310999998,disrupt2,1617828,6.31204,1617828,25.9702,1570114,6.31189,1.72047,14,4,14
16.0,2.0,20.0,0.0002,14.999167686199998,disrupt2,1613832,8.18102,1613832,26.498,350672,8.18091,0.719273,14,4,14
16.0,2.0,20.0,0.002,7.770550838199999,disrupt2,1603159,11.8158,1603159,54.0162,386480,11.8158,1.68095,14,2,14
16.0,2.0,20.0,0.002,8.9449180448,disrupt1,1003608,19.0106,1600677,16.38,1003608,8.27381,1.94612,14,7,14
16.0,2.0,20.0,0.002,12.2064988358,disrupt2,1634509,14.4556,1634509,10.6364,442173,8.56256,0.477227,14,7,14
16.0,2.0,20.0,0.002,12.4177108688,disrupt2,1631844,14.4805,1631844,10.3135,614367,8.63576,0.379418,14,7,14
16.0,2.0,20.0,0.02,6.46643505374,disrupt2,1621479,14.6096,1621479,11.7435,1354910,8.54345,1.35364,14,7,14
16.0,2.0,20.0,0.02,6.46643505374,disrupt2,1640235,15.2688,1640235,10.744,1496953,9.18667,1.80547,14,7,14
16.0,2.0,20.0,0.02,7.063156808479999,disrupt2,1652541,13.4984,1652541,11.3326,1172438,7.40692,0.825151,14,7,14
16.0,2.0,8.0,0.0002,7.695264539,disrupt2,1668676,7.24018,1668676,44.8656,29137,7.23991,0.333773,14,4,14
16.0,2.0,8.0,0.0002,9.116010405199999,disrupt2,1662615,14.474,1662615,45.1082,685351,14.4732,0.291983,14,4,14
16.0,2.0,8.0,0.0002,9.3282838052,disrupt2,1651207,13.2978,1651207,43.7158,36799,13.297,0.167681,14,4,14
16.0,2.0,8.0,0.0002,9.7678312588,disrupt2,1640440,10.7426,1640440,41.7329,930902,10.7421,1.23047,14,4,14
16.0,2.0,8.0,0.0002,10.3778342526,disrupt2,1610587,11.5175,1610587,38.1199,996750,11.5167,0.450484,14,4,14
16.0,2.0,8.0,0.0002,10.5193498526,disrupt2,1620445,6.79681,1620445,39.0923,73589,6.75125,0.509302,14,4,14
16.0,2.0,8.0,0.0002,11.061920663,disrupt2,1672963,8.36973,1672963,37.3997,226925,8.36936,0.448112,14,4,14
16.0,2.0,8.0,0.0002,11.3384421454,disrupt2,1609579,8.04511,1609579,35.5386,682089,8.04485,1.91196,14,4,14
16.0,2.0,8.0,0.0002,11.6927972078,disrupt2,1643041,6.40032,1643041,34.8449,1484163,6.40007,1.22785,14,4,14
16.0,2.0,8.0,0.0002,11.6927972078,disrupt2,1617434,9.73798,1617434,33.3962,1071953,9.73733,1.55565,14,4,14
16.0,2.0,8.0,0.0002,11.8655877554,disrupt2,1610655,10.5603,1610655,32.6769,851837,10.5598,1.13551,14,4,14
16.0,2.0,8.0,0.0002,12.0141791354,disrupt2,1634737,7.50611,1634737,34.8514,728692,7.50582,1.22202,14,4,14
16.0,2.0,8.0,0.0002,12.0141791354,disrupt2,1615806,6.40449,1615806,34.0747,1529452,6.40438,3.9232,14,4,14
16.0,2.0,8.0,0.0002,12.1247735768,disrupt2,1612212,6.16099,1612212,33.5992,799366,6.16082,0.982127,14,4,14
16.0,2.0,8.0,0.0002,12.1247735768,disrupt2,1634509,7.39532,1634509,33.0903,442173,7.39523,0.984065,14,4,14
16.0,2.0,8.0,0.0002,12.2101782414,disrupt2,1631844,7.54919,1631844,32.4956,614367,7.54903,0.604586,14,4,14
16.0,2.0,8.0,0.0002,12.2101782414,disrupt2,1608961,7.96815,1608961,33.8266,1058998,7.96798,1.49098,14,4,14
16.0,2.0,8.0,0.0002,12.582151995999999,disrupt2,1666400,6.16978,1666400,32.0123,1048472,6.16959,1.46935,14,4,14
16.0,2.0,8.0,0.0002,13.3887201582,disrupt2,1629956,6.01877,1629956,30.0012,1072913,6.0187,2.43227,14,4,14
16.0,2.0,8.0,0.0002,13.515518135799999,disrupt2,1632918,8.35832,1632918,29.708,185177,8.35786,0.568855,14,4,14
16.0,2.0,8.0,0.0002,13.5955452076,disrupt2,1635032,7.93987,1635032,30.0049,744761,7.93983,0.795937,14,4,14
16.0,2.0,8.0,0.0002,13.7433582518,disrupt2,1641864,8.27502,1641864,29.2363,1556663,8.27481,3.07962,14,4,14
16.0,2.0,8.0,0.0002,14.261871410199998,disrupt2,1676082,8.23353,1676082,27.9767,446597,8.2334,0.566679,14,4,14
16.0,2.0,8.0,0.0002,14.632288493199999,disrupt2,1679331,5.9786,1679331,26.8541,704512,5.97859,1.50433,14,4,14
16.0,2.0,8.0,0.0002,14.705310542800001,disrupt2,1620228,7.82427,1620228,27.31,1570202,7.82411,1.93182,14,4,14
16.0,2.0,8.0,0.0002,14.843995830799999,disrupt2,1648767,6.2225,1648767,25.977,241647,6.22236,1.49637,14,4,14
16.0,2.0,8.0,0.0002,14.843995830799999,disrupt2,1617828,6.29107,1617828,25.9958,1570114,6.29105,2.37186,14,4,14
16.0,2.0,8.0,0.0002,14.888219455800002,disrupt2,1613832,8.1246,1613832,26.5637,350672,8.12457,1.09211,14,4,14
16.0,2.0,8.0,0.0002,16.942813694399998,disrupt2,1615845,7.39105,1615845,23.2926,988089,7.39086,0.830475,14,4,14
16.0,2.0,8.0,0.002,9.576219136399999,disrupt2,1664847,6.21919,1664847,41.8742,1213902,6.21862,1.06895,14,2,14
16.0,2.0,8.0,0.002,14.265975362599999,disrupt2,1648767,7.51194,1648767,26.841,241647,7.51179,0.663927,14,2,14
16.0,2.0,8.0,0.02,6.32354675242,disrupt2,1640235,15.1898,1640235,13.4315,1496953,8.72732,0.950231,14,7,14
16.0,2.0,8.0,0.02,6.67902686384,disrupt2,1639621,12.671,1639621,11.7033,571779,6.56253,0.437564,14,7,14
16.0,2.0,8.0,0.02,6.67902686384,disrupt2,1621479,14.6767,1621479,10.5298,1354910,8.68175,0.76227,14,7,14
16.0,2.0,8.0,0.02,7.2613069516,disrupt2,1659090,14.2191,1659090,11.9537,612713,7.67777,0.451885,14,7,14
16.0,2.0,8.0,0.02,7.2613069516,disrupt2,1652541,13.5555,1652541,9.81499,1172438,7.6768,0.975172,14,7,14
16.0,2.0,8.0,0.02,7.6539419838,disrupt2,1676968,14.6912,1676968,11.8136,1049556,8.24675,0.583403,14,7,14
16.0,2.0,8.0,0.02,7.6539419838,disrupt2,1616748,5.96898,1616748,44.0137,1006276,5.96862,1.02064,14,2,14
16.0,2.0,8.0,0.02,8755.923960999999,disrupt1,1880865,7.41359,1880865,1.74791,1849472,7.41359,0.275087,14,6,14
16.0,4.0,2.0,0.0002,10.256556077099999,disrupt2,1634737,7.70598,1634737,34.7126,728692,7.70551,1.75691,14,4,14
16.0,4.0,2.0,0.0002,11.8880402931,disrupt2,1609579,8.41507,1609579,35.3558,682089,8.41402,1.0749,14,4,14
16.0,4.0,2.0,0.0002,12.9139020378,disrupt2,1666400,6.37039,1666400,31.7918,1048472,6.36938,1.09149,14,4,14
16.0,4.0,2.0,0.0002,14.157948779099998,disrupt2,1641864,8.51906,1641864,28.9993,1556663,8.51833,3.51535,14,4,14
16.0,4.0,2.0,0.0002,14.938807705199999,disrupt2,1676082,8.48547,1676082,27.7252,446597,8.48477,0.452012,14,4,14
16.0,4.0,2.0,0.0002,14.938807705199999,disrupt2,1635032,14.2557,1635032,11.2261,744761,8.1856,0.999065,14,7,14
16.0,4.0,2.0,0.0002,15.2914620645,disrupt2,1613832,8.39233,1613832,26.2796,350672,8.39184,1.32344,14,4,14
16.0,4.0,2.0,0.0002,16.1078045715,disrupt2,1621980,7.57905,1621980,26.5211,1366067,7.57884,0.714916,14,4,14
16.0,4.0,2.0,0.0002,17.4123114921,disrupt2,1615845,7.62648,1615845,23.0422,988089,7.62598,1.05218,14,4,14
16.0,4.0,2.0,0.0002,299.17682037,disrupt2,1601528,20.4644,1601528,1.51319,128897,20.4631,0.274335,14,5,14
16.0,4.0,2.0,0.002,9.284870335499999,disrupt2,1620645,21.4722,1620645,17.1298,252721,10.7912,0.499328,14,7,14
16.0,4.0,2.0,0.002,9.8168838894,disrupt2,1651207,17.9,1651207,15.4292,36799,9.03407,0.112785,14,7,14
16.0,4.0,2.0,0.002,9.8168838894,disrupt2,1662615,20.5332,1662615,15.1733,685351,10.884,0.93159,14,7,14
16.0,4.0,2.0,0.002,10.912952290499998,disrupt2,1612127,15.4828,1612127,13.3451,1326835,8.15272,0.477166,14,7,14
16.0,4.0,2.0,0.002,10.912952290499998,disrupt2,1620445,15.5509,1620445,13.3015,73589,8.51965,0.536457,14,7,14
16.0,4.0,2.0,0.002,11.5900822827,disrupt2,1672963,14.0282,1672963,12.8863,226925,7.47085,0.514614,14,7,14
16.0,4.0,2.0,0.002,11.5900822827,disrupt2,1679354,15.1441,1679354,12.4718,1490974,8.36813,1.56774,14,7,14
16.0,4.0,2.0,0.002,12.697858464299998,disrupt2,1666363,14.0537,1666363,11.5932,429479,7.99579,0.491272,14,7,14
16.0,4.0,2.0,0.002,12.697858464299998,disrupt2,1643041,14.2984,1643041,11.4933,1484163,8.24801,1.49922,14,7,14
16.0,4.0,2.0,0.002,12.697858464299998,disrupt2,1615806,14.2251,1615806,11.4763,1529452,8.2153,1.82305,14,7,14
16.0,4.0,2.0,0.002,13.5336338856,disrupt2,1666400,14.3704,1666400,10.4072,1048472,8.07906,1.08073,14,7,14
