N,rv,rg,z,time,interaction_type,id_merger,mass_merger,id1,m1,id2,m2,id3,m3,id4,m4,r,typem,type1,type2,type3,type4,b[RSUN],vinf[km/s]
16,0.5,2,0.02,790.7374264,single-single,2766782,6.62731,1086782,6.62731,1107026,2.38445,-100,-100,-100,-100,0.110129,14,14,4,-100,-100,272.533,21.6034
16,0.5,2,0.02,797.9122632,single-single,2140729,9.36656,1213902,9.36656,460729,2.36516,-100,-100,-100,-100,0.046653,14,14,4,-100,-100,309.428,17.8774
16,0.5,2,0.02,798.1050781,single-single,1961615,7.39982,1326651,7.39982,281615,4.12466,-100,-100,-100,-100,0.119504,14,14,3,-100,-100,294.575,12.3128
16,0.5,2,0.02,798.3819179,single-single,1836611,7.92553,1836610,7.92553,1200064,2.47326,-100,-100,-100,-100,0.256915,14,14,5,-100,-100,292.2,36.7357
16,0.5,2,0.02,800.3295252,single-single,2187079,6.50023,2345463,6.50023,507078,3.9213,-100,-100,-100,-100,0.0160586,14,14,4,-100,-100,17.4071,44.4022
16,0.5,2,0.02,804.7669212,single-single,2320624,7.66195,2320623,7.66195,1198765,2.31756,-100,-100,-100,-100,0.00886408,14,14,4,-100,-100,165.88,31.7534
16,0.5,2,0.02,806.1378528,single-single,2506660,7.91797,2708584,7.91797,826659,2.31691,-100,-100,-100,-100,0.0886213,14,14,4,-100,-100,190.468,19.2637
16,0.5,2,0.02,807.5830801,single-single,1789175,8.07285,1789174,8.07285,230034,3.88763,-100,-100,-100,-100,0.0568051,14,14,4,-100,-100,75.0828,20.6628
16,0.5,2,0.02,807.7024838,binary-single,1688034,13.0764,1688033,13.0764,186790,4.57067,-100,-100,-100,-100,0.0159288,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,819.4075863,single-single,1780811,9.67249,1780810,9.67249,715423,2.44464,-100,-100,-100,-100,0.102849,14,14,4,-100,-100,226.771,41.8009
16,0.5,2,0.02,821.0235166,single-single,1812921,7.77332,1812920,7.77332,562093,2.30069,-100,-100,-100,-100,0.247828,14,14,4,-100,-100,231.682,12.1629
16,0.5,2,0.02,822.8013053,single-single,1686224,7.89871,1686223,7.89871,1212753,2.36273,-100,-100,-100,-100,0.111656,14,14,4,-100,-100,118.636,28.4746
16,0.5,2,0.02,828.4062044,single-single,2220826,7.95763,2220825,7.95763,1147878,3.53636,-100,-100,-100,-100,0.0375012,14,14,4,-100,-100,87.6081,41.2001
16,0.5,2,0.02,829.4887981,single-single,2629699,8.01409,949699,8.01409,1211416,2.3947,-100,-100,-100,-100,0.0973242,14,14,4,-100,-100,250.809,15.6027
16,0.5,2,0.02,830.5227459,single-single,1726737,7.77635,1726736,7.77635,667700,2.31923,-100,-100,-100,-100,0.0119414,14,14,4,-100,-100,88.3272,55.1943
16,0.5,2,0.02,830.5890813,single-single,1689426,9.97771,1689425,9.97771,1308348,2.38048,-100,-100,-100,-100,0.0532081,14,14,4,-100,-100,372.798,20.4114
16,0.5,2,0.02,832.792301,single-single,2389622,6.98782,2389621,6.98782,747816,2.42754,-100,-100,-100,-100,0.0365277,14,14,4,-100,-100,186.576,41.4454
16,0.5,2,0.02,834.2154165,single-single,2324589,6.50023,644589,6.50023,1095607,2.25977,-100,-100,-100,-100,0.0761375,14,14,3,-100,-100,155.157,41.0726
16,0.5,2,0.02,838.8880821,single-single,2420445,8.11715,1025232,8.11715,740445,2.41812,-100,-100,-100,-100,0.0376258,14,14,4,-100,-100,185.366,45.2243
16,0.5,2,0.02,839.1100845,single-single,1975686,7.58544,1975685,7.58544,833864,2.38268,-100,-100,-100,-100,0.069665,14,14,4,-100,-100,2581.07,1.96466
16,0.5,2,0.02,845.1483749,single-single,2291047,7.15378,2291046,7.15378,1431386,2.36914,-100,-100,-100,-100,0.0298246,14,14,4,-100,-100,64.2382,41.1065
16,0.5,2,0.02,847.4488866,single-single,1855756,7.92793,1855755,7.92793,342876,2.29305,-100,-100,-100,-100,0.216397,14,14,4,-100,-100,383.603,12.141
16,0.5,2,0.02,847.8867002,single-single,1729518,7.47299,1729517,7.47299,928069,2.36924,-100,-100,-100,-100,0.0642289,14,14,4,-100,-100,348.872,10.8341
16,0.5,2,0.02,851.4803099,single-single,2743319,7.50422,1063319,7.50422,1096769,2.25692,-100,-100,-100,-100,0.111356,14,14,4,-100,-100,133.452,45.7535
16,0.5,2,0.02,854.4194104,single-single,1716050,7.40896,1716049,7.40896,126766,2.298,-100,-100,-100,-100,0.0505624,14,14,4,-100,-100,93.3037,58.2688
16,0.5,2,0.02,864.0636931,single-single,1712163,7.47747,1712162,7.47747,593322,2.34771,-100,-100,-100,-100,0.0465426,14,14,6,-100,-100,831.714,35.4704
16,0.5,2,0.02,872.0495908,single-single,1704817,6.30339,1704816,6.30339,317994,2.24261,-100,-100,-100,-100,0.123283,14,14,4,-100,-100,162.645,27.102
16,0.5,2,0.02,878.1489097,single-single,1751834,8.18711,909196,8.18711,71834,2.26787,-100,-100,-100,-100,0.108645,14,14,4,-100,-100,182.475,30.3333
16,0.5,2,0.02,881.7840896,single-single,1749041,8.26274,1749040,8.26274,1573627,2.2542,-100,-100,-100,-100,0.0103979,14,14,6,-100,-100,1405.25,9.75249
16,0.5,2,0.02,890.3537388,single-single,1704278,7.40291,1845677,7.40291,24277,2.36474,-100,-100,-100,-100,0.0381079,14,14,4,-100,-100,107.871,35.409
16,0.5,2,0.02,900.0033283,single-single,1807103,7.86919,1988982,7.86919,127102,4.37741,-100,-100,-100,-100,0.145186,14,14,4,-100,-100,126.393,31.4529
16,0.5,2,0.02,901.1266078,single-single,1832884,7.58128,1832883,7.58128,1100957,2.93472,-100,-100,-100,-100,0.0394482,14,14,4,-100,-100,55.2663,32.7444
16,0.5,2,0.02,905.3986075,single-single,2516213,8.15755,2516212,8.15755,1464560,2.26035,-100,-100,-100,-100,0.0793169,14,14,4,-100,-100,306.815,16.1648
16,0.5,2,0.02,911.386483,single-single,2232644,8.18995,2232643,8.18995,1216041,3.38179,-100,-100,-100,-100,0.0881075,14,14,6,-100,-100,3688.27,8.36515
16,0.5,2,0.02,916.3572156,single-single,1916947,7.56764,1916946,7.56764,1069462,3.60146,-100,-100,-100,-100,0.0140093,14,14,6,-100,-100,1398.58,17.7058
16,0.5,2,0.02,922.0974389,single-single,2372481,7.4471,692481,7.4471,1316672,2.22021,-100,-100,-100,-100,0.0397776,14,14,4,-100,-100,71.5971,50.7194
16,0.5,2,0.02,924.874681,single-single,2144239,8.49744,2144238,8.49744,540911,2.55342,-100,-100,-100,-100,0.0127339,14,14,4,-100,-100,91.7064,58.5008
16,0.5,2,0.02,925.440743,single-single,2360335,6.56636,680335,6.56636,818795,2.13748,-100,-100,-100,-100,0.286151,14,14,6,-100,-100,297.317,39.8786
16,0.5,2,0.02,926.7232274,single-single,1882651,6.03508,1882650,6.03508,1206076,2.23077,-100,-100,-100,-100,0.0389302,14,14,4,-100,-100,139.139,38.827
16,0.5,2,0.02,929.7569664,single-single,1706364,7.72941,1706363,7.72941,386971,2.18051,-100,-100,-100,-100,0.246751,14,14,4,-100,-100,230.782,27.4501
16,0.5,2,0.02,942.8117731,single-single,2866262,8.2297,1196264,8.2297,1186262,2.28785,-100,-100,-100,-100,0.104187,14,14,6,-100,-100,552.769,25.5487
16,0.5,2,0.02,955.610083,single-single,1775542,8.16755,1775541,8.16755,1525780,3.11545,-100,-100,-100,-100,0.0712353,14,14,4,-100,-100,115.996,29.7456
16,0.5,2,0.02,962.022505,single-single,1690593,7.72736,1690592,7.72736,943425,2.18305,-100,-100,-100,-100,0.0461572,14,14,4,-100,-100,129.494,18.8366
16,0.5,2,0.02,963.8002937,single-single,2501817,7.75935,1463231,7.75935,821817,2.21959,-100,-100,-100,-100,0.0146074,14,14,4,-100,-100,90.9564,44.1225
16,0.5,2,0.02,973.1226286,single-single,1980664,7.39553,1980663,7.39553,702314,2.27029,-100,-100,-100,-100,0.0934198,14,14,4,-100,-100,107.623,57.6546
16,0.5,2,0.02,975.0330881,single-single,1871475,8.10742,1458844,8.10742,191475,2.1979,-100,-100,-100,-100,0.0205465,14,14,4,-100,-100,575.469,10.696
16,0.5,2,0.02,976.2625042,single-single,1686435,7.52035,1686434,7.52035,104036,2.21276,-100,-100,-100,-100,0.0380072,14,14,4,-100,-100,123.91,39.5266
16,0.5,2,0.02,981.4631995,single-single,1873667,7.96387,1873666,7.96387,1214643,2.15862,-100,-100,-100,-100,0.0464072,14,14,6,-100,-100,1160.52,19.2331
16,0.5,2,0.02,986.0624539,single-single,1689119,8.48985,1689118,8.48985,478545,2.25127,-100,-100,-100,-100,0.0406325,14,14,4,-100,-100,264.428,12.1157
16,0.5,2,0.02,986.9027023,single-single,1689399,6.49357,1689398,6.49357,833462,2.15666,-100,-100,-100,-100,0.0330839,14,14,6,-100,-100,473.228,27.3193
16,0.5,2,0.02,989.6268761,single-single,2267521,7.42008,587521,7.42008,1305039,4.07719,-100,-100,-100,-100,0.104985,14,14,4,-100,-100,66.9819,27.7243
16,0.5,2,0.02,1014.038303,single-single,1874167,6.58793,1874166,6.58793,1564353,2.13007,-100,-100,-100,-100,0.0125863,14,14,4,-100,-100,197.367,26.9562
16,0.5,2,0.02,1015.064291,single-single,1914152,6.82615,1914151,6.82615,733092,2.21777,-100,-100,-100,-100,0.301043,14,14,4,-100,-100,441.959,14.1903
16,0.5,2,0.02,1019.813905,single-single,1766953,7.92392,1766952,7.92392,1315988,2.2369,-100,-100,-100,-100,0.0224169,14,14,4,-100,-100,308.836,17.6184
16,0.5,2,0.02,1025.695644,single-single,2336223,7.78947,1065852,7.78947,656223,2.22413,-100,-100,-100,-100,0.0823629,14,14,4,-100,-100,264.582,23.4003
16,0.5,2,0.02,1030.321433,single-single,2865164,8.14798,1185164,8.14798,1238301,3.08815,-100,-100,-100,-100,0.0325722,14,14,4,-100,-100,149.965,17.7936
16,0.5,2,0.02,1039.785283,single-single,2126598,7.45391,2126597,7.45391,1076709,2.04527,-100,-100,-100,-100,0.0420316,14,14,6,-100,-100,355.977,69.3582
16,0.5,2,0.02,1045.162873,single-single,1812922,7.77332,1812921,7.77332,814317,2.22552,-100,-100,-100,-100,0.15696,14,14,4,-100,-100,116.678,39.0778
16,0.5,2,0.02,1052.097133,single-single,2619205,7.38616,1300560,7.38616,939205,2.14986,-100,-100,-100,-100,0.0386978,14,14,4,-100,-100,158.638,35.1402
16,0.5,2,0.02,1057.050177,single-single,1687554,7.65354,1687553,7.65354,229548,3.37798,-100,-100,-100,-100,0.0333544,14,14,4,-100,-100,379.813,12.8977
16,0.5,2,0.02,1064.745083,single-single,1759198,5.90078,1759197,5.90078,789698,2.12144,-100,-100,-100,-100,0.0139085,14,14,4,-100,-100,194.112,26.3089
16,0.5,2,0.02,1073.642871,single-single,1895350,8.20862,2066456,8.20862,215349,2.17977,-100,-100,-100,-100,0.00797279,14,14,6,-100,-100,618.292,27.6373
16,0.5,2,0.02,1077.897182,single-single,1742488,6.51787,1232318,6.51787,62488,2.0816,-100,-100,-100,-100,0.0694454,14,14,4,-100,-100,49.1052,51.5125
16,0.5,2,0.02,1090.615889,single-single,2769993,7.86241,1089993,7.86241,1154119,2.19725,-100,-100,-100,-100,0.0446238,14,14,4,-100,-100,71.2836,36.6547
16,0.5,2,0.02,1092.0222,binary-single,2015244,7.51293,2015243,7.51293,996332,2.17792,-100,-100,-100,-100,0.0667761,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,1097.178671,single-single,2292305,7.55893,612305,7.55893,1043794,2.0656,-100,-100,-100,-100,0.038439,14,14,6,-100,-100,663.737,46.3456
16,0.5,2,0.02,1100.601578,single-single,2656341,6.25561,1475757,6.25561,976341,2.10529,-100,-100,-100,-100,0.0160836,14,14,4,-100,-100,95.8393,53.5049
16,0.5,2,0.02,1102.282075,single-single,2329066,8.19102,2329065,8.19102,1089199,2.15004,-100,-100,-100,-100,0.0111859,14,14,4,-100,-100,44.0532,30.8178
16,0.5,2,0.02,1107.128981,single-single,2278421,7.39363,2527237,7.39363,598420,2.17252,-100,-100,-100,-100,0.0379197,14,14,4,-100,-100,178.778,15.6157
16,0.5,2,0.02,1109.269404,single-single,2408110,8.04312,2408109,8.04312,756845,4.04996,-100,-100,-100,-100,0.0514649,14,14,4,-100,-100,179.508,12.7952
16,0.5,2,0.02,1110.870298,single-single,1775421,7.52487,1775420,7.52487,618299,2.05281,-100,-100,-100,-100,0.0100663,14,14,4,-100,-100,106.813,20.8558
16,0.5,2,0.02,1113.921726,single-single,1731606,6.16966,1731605,6.16966,1328255,2.83931,-100,-100,-100,-100,0.146298,14,14,4,-100,-100,226.172,24.4227
16,0.5,2,0.02,1125.499465,single-single,2308214,7.69612,1602232,7.69612,628214,3.74378,-100,-100,-100,-100,0.065883,14,14,6,-100,-100,2075.33,20.0487
16,0.5,2,0.02,1128.48898,single-single,1841346,6.56939,1841345,6.56939,1101583,2.15607,-100,-100,-100,-100,0.12116,14,14,4,-100,-100,1195.12,4.31635
16,0.5,2,0.02,1132.371812,single-single,1999774,7.63446,1999773,7.63446,1081917,2.14486,-100,-100,-100,-100,0.0523196,14,14,4,-100,-100,233.575,26.2057
16,0.5,2,0.02,1132.858272,single-single,2164547,8.25483,484547,8.25483,531615,1.85163,-100,-100,-100,-100,0.0748577,14,14,6,-100,-100,1943.98,8.21152
16,0.5,2,0.02,1135.511688,single-single,1778478,8.08231,1778477,8.08231,159943,2.14727,-100,-100,-100,-100,0.0690829,14,14,4,-100,-100,79.745,52.7852
16,0.5,2,0.02,1137.18334,single-single,1713682,6.67169,1723108,6.67169,33681,2.17679,-100,-100,-100,-100,0.0474239,14,14,4,-100,-100,392.959,21.1288
16,0.5,2,0.02,1147.805849,single-single,1786289,7.72904,1786288,7.72904,1224907,4.14343,-100,-100,-100,-100,0.0624406,14,14,6,-100,-100,943.679,34.375
16,0.5,2,0.02,1162.744581,single-single,1823053,7.62299,1823052,7.62299,691541,2.03219,-100,-100,-100,-100,0.25066,14,14,4,-100,-100,100.203,41.2048
16,0.5,2,0.02,1163.018767,single-single,1779523,7.56562,1779522,7.56562,971554,2.08364,-100,-100,-100,-100,0.111727,14,14,4,-100,-100,248.982,16.7402
16,0.5,2,0.02,1163.372556,single-single,1737398,7.60664,1737397,7.60664,1260949,2.04687,-100,-100,-100,-100,0.0508293,14,14,6,-100,-100,2262.5,13.3018
16,0.5,2,0.02,1172.049226,single-single,1740095,7.39689,987419,7.39689,60095,2.14459,-100,-100,-100,-100,0.0179368,14,14,4,-100,-100,329.075,19.4355
16,0.5,2,0.02,1174.75571,single-single,2049401,6.95703,2049400,6.95703,941968,2.15244,-100,-100,-100,-100,0.0460625,14,14,4,-100,-100,156.828,17.0344
16,0.5,2,0.02,1180.902791,single-single,2832596,7.74806,1485918,7.74806,1152596,2.08883,-100,-100,-100,-100,0.0277429,14,14,4,-100,-100,168.009,35.38
16,0.5,2,0.02,1204.597796,binary-single,1805370,8.15387,1805369,8.15387,640127,2.01603,-100,-100,-100,-100,0.0162345,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,1207.702292,single-single,2741002,8.02273,1061002,8.02273,1576220,2.07467,-100,-100,-100,-100,0.148913,14,14,6,-100,-100,504.29,34.8442
16,0.5,2,0.02,1212.425373,single-single,2093749,8.1686,2093748,8.1686,1449834,2.00585,-100,-100,-100,-100,0.0040096,14,14,4,-100,-100,149.766,26.2654
16,0.5,2,0.02,1214.884205,binary-single,2167925,7.31875,2167924,7.31875,1305930,2.04923,-100,-100,-100,-100,0.0111617,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,1217.997546,single-single,2879708,5.95405,1425451,5.95405,1199708,2.06664,-100,-100,-100,-100,0.198783,14,14,4,-100,-100,210.986,26.6207
16,0.5,2,0.02,1220.704031,single-single,2165656,8.1662,485656,8.1662,1166312,2.05245,-100,-100,-100,-100,0.0668375,14,14,4,-100,-100,135.584,35.7368
16,0.5,2,0.02,1232.423285,single-single,2202502,6.23088,1402987,6.23088,522502,2.02911,-100,-100,-100,-100,0.0705831,14,14,4,-100,-100,99.2867,44.9824
16,0.5,2,0.02,1235.4128,single-single,2772235,7.93118,1315222,7.93118,1092235,1.97657,-100,-100,-100,-100,0.0169552,14,14,3,-100,-100,266.863,22.992
16,0.5,2,0.02,1235.7489,single-single,2267522,7.42008,2267521,7.42008,1135022,3.51614,-100,-100,-100,-100,0.048324,14,14,4,-100,-100,401.994,13.8256
16,0.5,2,0.02,1237.880477,single-single,2140730,9.36656,2140729,9.36656,667455,2.00701,-100,-100,-100,-100,0.0675806,14,14,4,-100,-100,133.382,37.2647
16,0.5,2,0.02,1247.680427,single-single,2191788,7.53437,2191787,7.53437,1344829,2.00419,-100,-100,-100,-100,0.0637652,14,14,4,-100,-100,1079.03,3.18984
16,0.5,2,0.02,1261.133246,single-single,2122420,7.5094,2122419,7.5094,956258,1.91871,-100,-100,-100,-100,0.144819,14,14,6,-100,-100,378.059,25.063
16,0.5,2,0.02,1262.256525,single-single,2134607,7.73398,454607,7.73398,706849,2.03394,-100,-100,-100,-100,0.0382644,14,14,4,-100,-100,232.567,14.2675
16,0.5,2,0.02,1291.603306,single-single,1833793,8.92365,1912256,8.92365,153792,3.81013,-100,-100,-100,-100,0.0433892,14,14,4,-100,-100,77.7285,24.64
16,0.5,2,0.02,1292.222437,single-single,1842612,7.53498,2065954,7.53498,162611,2.07091,-100,-100,-100,-100,0.0745665,14,14,4,-100,-100,178.493,33.4969
16,0.5,2,0.02,1298.705616,single-single,1953978,6.62539,1953977,6.62539,1321924,1.84325,-100,-100,-100,-100,0.0275678,14,14,6,-100,-100,754.797,36.3449
16,0.5,2,0.02,1301.359032,single-single,1747421,9.2497,1747420,9.2497,885876,2.68597,-100,-100,-100,-100,0.0741065,14,14,6,-100,-100,1555.45,8.97496
16,0.5,2,0.02,1311.39779,single-single,2973772,8.02352,3087454,8.02352,1293771,1.98381,-100,-100,-100,-100,0.111241,14,14,4,-100,-100,1159.6,3.42668
16,0.5,2,0.02,1321.295031,single-single,1957986,7.59157,1957985,7.59157,1385935,3.98211,-100,-100,-100,-100,0.0121377,14,14,4,-100,-100,9286.06,0.63043
16,0.5,2,0.02,1325.505118,single-single,2248329,7.8856,1103556,7.8856,568329,3.36214,-100,-100,-100,-100,0.0460164,14,14,5,-100,-100,464.431,22.7475
16,0.5,2,0.02,1332.457068,single-single,1774648,7.41963,1987264,7.41963,94647,1.07043,-100,-100,-100,-100,0.0729399,14,14,6,-100,-100,2365.8,14.9375
16,0.5,2,0.02,1341.469838,single-single,2204866,7.90984,2204865,7.90984,1040372,1.98672,-100,-100,-100,-100,0.0775912,14,14,4,-100,-100,233.694,25.2615
16,0.5,2,0.02,1372.97473,single-single,1864549,7.41896,2328178,7.41896,184548,2.03154,-100,-100,-100,-100,0.274359,14,14,4,-100,-100,107.32,29.3457
16,0.5,2,0.02,1381.341835,single-single,2584464,7.40696,2697758,7.40696,904463,2.02894,-100,-100,-100,-100,0.0439325,14,14,4,-100,-100,860.329,4.69702
16,0.5,2,0.02,1389.072121,single-single,2215893,7.50143,2215892,7.50143,1402582,2.02187,-100,-100,-100,-100,0.0399274,14,14,4,-100,-100,648.384,11.4954
16,0.5,2,0.02,1389.89468,single-single,1856525,7.56081,229597,7.56081,176525,2.02287,-100,-100,-100,-100,0.556646,14,14,4,-100,-100,216.42,36.5741
16,0.5,2,0.02,1393.733288,single-single,1707319,6.32077,1707318,6.32077,785563,1.94285,-100,-100,-100,-100,0.026809,14,14,4,-100,-100,318.205,17.1452
16,0.5,2,0.02,1408.645486,single-single,1759199,5.90078,1759198,5.90078,636350,1.92016,-100,-100,-100,-100,0.274405,14,14,4,-100,-100,51.2766,9.58329
16,0.5,2,0.02,1410.573635,single-single,1708982,7.27956,2556646,7.27956,28981,1.99687,-100,-100,-100,-100,0.136681,14,14,4,-100,-100,230.37,24.7806
16,0.5,2,0.02,1422.611299,single-single,1703227,8.18099,2356488,8.18099,23226,1.98042,-100,-100,-100,-100,0.0659817,14,14,4,-100,-100,40.4951,39.6031
16,0.5,2,0.02,1444.873459,single-single,2248330,7.8856,2248329,7.8856,1250358,1.95542,-100,-100,-100,-100,0.0888926,14,14,4,-100,-100,347.023,19.8208
16,0.5,2,0.02,1454.761856,binary-single,1833794,8.92365,1833793,8.92365,983498,1.91507,-100,-100,-100,-100,0.566722,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,1461.28926,single-single,2296220,7.53622,2296219,7.53622,1329805,1.88762,-100,-100,-100,-100,0.0733424,14,14,4,-100,-100,204.428,20.2507
16,0.5,2,0.02,1475.47619,single-single,2236064,7.77736,808952,7.77736,556064,1.93264,-100,-100,-100,-100,0.0551722,14,14,4,-100,-100,293.52,25.8367
16,0.5,2,0.02,1479.235196,single-single,1895756,6.48256,1895755,6.48256,1482330,1.90068,-100,-100,-100,-100,0.142424,14,14,4,-100,-100,381.642,15.624
16,0.5,2,0.02,1486.567469,single-single,1914475,7.44214,1914474,7.44214,826479,1.97504,-100,-100,-100,-100,0.074161,14,14,4,-100,-100,199.942,40.4426
16,0.5,2,0.02,1497.853332,single-single,1693359,6.48816,1693358,6.48816,875373,1.84806,-100,-100,-100,-100,0.0840027,14,14,6,-100,-100,601.041,27.6689
16,0.5,2,0.02,1533.780585,single-single,1782788,7.95763,2220826,7.95763,102787,1.69476,-100,-100,-100,-100,0.018863,14,14,6,-100,-100,754.932,38.0872
16,0.5,2,0.02,1544.960311,single-single,2009147,7.66514,2009146,7.66514,764660,1.82801,-100,-100,-100,-100,0.0256812,14,14,4,-100,-100,96.1413,23.3022
16,0.5,2,0.02,1572.069378,single-single,1896342,7.61011,1896341,7.61011,254908,1.82142,-100,-100,-100,-100,0.0437281,14,14,4,-100,-100,182.756,27.1794
16,0.5,2,0.02,1577.411588,single-single,2565233,6.62731,2766782,6.62731,885232,1.72119,-100,-100,-100,-100,0.257457,14,14,6,-100,-100,1418.24,18.2066
16,0.5,2,0.02,1587.468035,single-single,2001690,7.59683,2001689,7.59683,919239,1.69043,-100,-100,-100,-100,0.0397791,14,14,6,-100,-100,1118.83,11.8257
16,0.5,2,0.02,1651.627634,single-single,2233210,8.13238,2233209,8.13238,1526825,1.79932,-100,-100,-100,-100,0.124167,14,14,4,-100,-100,193.622,18.514
16,0.5,2,0.02,1667.893074,single-single,2090087,7.4273,410087,7.4273,625631,3.0056,-100,-100,-100,-100,0.033264,14,14,4,-100,-100,225.767,14.9354
16,0.5,2,0.02,1759.002535,single-single,1894858,7.45055,1894857,7.45055,619825,1.76921,-100,-100,-100,-100,0.090757,14,14,4,-100,-100,165.458,41.7057
16,0.5,2,0.02,1783.113241,single-single,1961991,7.51179,1961990,7.51179,857241,1.76139,-100,-100,-100,-100,0.172007,14,14,4,-100,-100,554.759,12.8301
16,0.5,2,0.02,1790.622409,single-single,1712164,7.47747,1712163,7.47747,1167552,1.7494,-100,-100,-100,-100,0.0962575,14,14,4,-100,-100,208.374,23.1211
16,0.5,2,0.02,1801.872893,single-single,1683317,5.88759,1683316,5.88759,16517,1.74603,-100,-100,-100,-100,0.0980061,14,14,3,-100,-100,289.066,23.1998
16,0.5,2,0.02,1825.054904,single-single,1791195,15.3913,1791194,15.3913,1390223,1.7308,-100,-100,-100,-100,0.0172691,14,14,3,-100,-100,118.317,48.9714
16,0.5,2,0.02,1828.256692,single-single,2045541,7.69516,2045540,7.69516,1013696,1.73688,-100,-100,-100,-100,0.0152413,14,14,3,-100,-100,345.223,12.319
16,0.5,2,0.02,1834.801785,single-single,2343625,7.44509,1452241,7.44509,663625,1.71999,-100,-100,-100,-100,0.113306,14,14,3,-100,-100,168.907,41.1258
16,0.5,2,0.02,1841.727201,single-single,1731769,7.69921,1731768,7.69921,1245143,1.71539,-100,-100,-100,-100,0.096566,14,14,4,-100,-100,191.146,26.3659
16,0.5,2,0.02,1888.126602,single-single,2030375,9.21747,2030374,9.21747,504045,1.71797,-100,-100,-100,-100,0.0489063,14,14,4,-100,-100,95.4338,30.9515
16,0.5,2,0.02,1915.085309,single-single,1778438,7.66632,1778437,7.66632,344290,1.70018,-100,-100,-100,-100,0.0274902,14,14,3,-100,-100,29.3402,44.5014
16,0.5,2,0.02,1926.946078,single-single,1935164,7.71298,1935163,7.71298,976910,2.04276,-100,-100,-100,-100,0.0538313,14,14,4,-100,-100,203.683,14.8231
16,0.5,2,0.02,1940.239692,single-single,1840346,8.17911,1840345,8.17911,267633,1.70422,-100,-100,-100,-100,0.138849,14,14,3,-100,-100,56.6024,37.9076
16,0.5,2,0.02,1972.177976,single-single,1956763,7.50908,1956762,7.50908,560095,1.67315,-100,-100,-100,-100,0.210523,14,14,4,-100,-100,178.893,33.3792
16,0.5,2,0.02,2019.523762,single-single,1787087,6.89598,1808054,6.89598,107086,1.67054,-100,-100,-100,-100,0.00525652,14,14,4,-100,-100,112.134,48.0875
16,0.5,2,0.02,2075.546219,single-single,1752891,7.4592,1903852,7.4592,72890,1.64205,-100,-100,-100,-100,0.341424,14,14,4,-100,-100,2723.33,2.09143
16,0.5,2,0.02,2076.642964,single-single,2202600,8.21771,2202599,8.21771,1492761,1.65366,-100,-100,-100,-100,0.0974546,14,14,4,-100,-100,1147.45,3.57934
16,0.5,2,0.02,2080.959187,binary-single,2300506,14.3329,620506,14.3329,1283975,1.64243,-100,-100,-100,-100,0.0275653,14,14,4,-100,-100,-100,-100
16,0.5,2,0.02,2116.178862,single-single,1795746,7.80644,1795745,7.80644,1167546,1.65377,-100,-100,-100,-100,0.0994121,14,14,3,-100,-100,1043.08,4.41556
16,0.5,2,0.02,2143.040277,single-single,2118235,5.92606,2118234,5.92606,1072702,1.96457,-100,-100,-100,-100,0.0639897,14,14,4,-100,-100,802.947,4.6184
16,0.5,2,0.02,2195.321417,single-single,1723802,7.63933,2928082,7.63933,43801,1.60696,-100,-100,-100,-100,0.279742,14,14,5,-100,-100,1324.92,14.0213
16,0.5,2,0.02,2204.334187,binary-single,1757387,7.79448,672707,7.79448,77387,1.61286,-100,-100,-100,-100,0.215606,14,14,5,-100,-100,-100,-100
16,0.5,2,0.02,2229.072869,single-single,1723807,8.07127,1752842,8.07127,43806,1.60769,-100,-100,-100,-100,0.0404536,14,14,2,-100,-100,226.213,4.542
16,0.5,2,0.02,2260.975774,single-single,1691552,6.02297,1691551,6.02297,1070548,1.6132,-100,-100,-100,-100,0.132252,14,14,3,-100,-100,677.75,18.874
16,0.5,2,0.02,2280.575673,single-single,1828140,7.8856,2248330,7.8856,148139,1.60891,-100,-100,-100,-100,0.13022,14,14,3,-100,-100,101.74,27.9137
16,0.5,2,0.02,2291.295474,single-single,1877306,7.48802,1877305,7.48802,1124605,2.48395,-100,-100,-100,-100,0.0815001,14,14,3,-100,-100,473.023,20.7618
16,0.5,2,0.02,2298.167821,single-single,2165433,8.20097,2165432,8.20097,626948,1.50132,-100,-100,-100,-100,0.0558909,14,14,6,-100,-100,583.235,46.4561
16,0.5,2,0.02,2314.512864,single-single,1747422,9.2497,1747421,9.2497,594631,1.4753,-100,-100,-100,-100,0.029847,14,14,6,-100,-100,404.325,33.3718
16,0.5,2,0.02,2321.137559,single-single,2015265,7.69716,2015264,7.69716,1280070,1.58422,-100,-100,-100,-100,0.0184789,14,14,4,-100,-100,645.76,9.60878
16,0.5,2,0.02,2441.195788,single-single,1769057,7.16749,1769056,7.16749,357394,1.55386,-100,-100,-100,-100,0.0621697,14,14,4,-100,-100,616.172,10.3426
16,0.5,2,0.02,2456.682893,single-single,1753322,8.14836,1753321,8.14836,970659,2.15404,-100,-100,-100,-100,0.0081375,14,14,4,-100,-100,306.703,10.6278
