N,rv,rg,z,t_snapshot[myr],id,m[MSUN],r,vr,vt,E,J,binflag,m0[MSUN],m1[MSUN],id0,id1,a[AU],e,startype,luminosity[LSUN],radius[RSUN],bin_startype0,bin_startype1,bin_star_lum0[LSUN],bin_star_lum1[LSUN],bin_star_radius0[RSUN],bin_star_radius1[RSUN],bin.Eb,eta,star.phi,rad0,rad1,tb,lum0,lum1,massc0,massc1,radc0,radc1,menv0,menv1,renv0,renv1,tms0,tms1,dmdt0,dmdt1,radrol0,radrol1,ospin0,ospin1,B0,B1,formation0,formation1,bacc0,bacc1,tacc0,tacc1,mass0_0,mass0_1,epoch0,epoch1,ospin,B,formation
16.0,0.5,2.0,0.02,0,814317,2.2408988,0.82669143,-0.20681645,0.62110574,-0.77868865,0.51346279,-100,-100,-100,-100,-100,-100,-100,1,25.322916,1.6973259,-100,-100,-100,-100,-100,-100,-100,-100,-0.992961344986,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4053.73,0,0
16.0,0.5,2.0,0.02,0,814959,1.0806697,0.82728347,0.025128701,0.33476845,-0.93617025,0.2769484,-100,-100,-100,-100,-100,-100,-100,1,1.0148682,0.9793937,-100,-100,-100,-100,-100,-100,-100,-100,-0.992520934059,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1210.46,0,0
16.0,0.5,2.0,0.02,0,-100,4.0406736,0.82801681,-0.46978489,0.58595242,-0.70995676,0.48517845,1,2.5494196,1.491254,815708,1650384,0.026789231,0,-100,-100,-100,1,1,42.419491,4.5092774,1.8128768,1.4326178,-7.7715859e-06,31.446387,-0.991975799779,1.81288,1.43262,0.796716,42.4195,4.50928,0,0,0,0,1e-10,1e-10,1e-10,1e-10,586.816,2778.29,0,-0,0.738931,0.745821,4500.26,2058.84,0,0,0,0,0,0,0,0,2.54942,1.49125,0,0,-100,-100,-100
16.0,0.5,2.0,0.02,0,818795,2.3741948,0.83099593,-0.17769528,0.66177606,-0.75500433,0.54993321,-100,-100,-100,-100,-100,-100,-100,1,31.95623,1.7471116,-100,-100,-100,-100,-100,-100,-100,-100,-0.989765915003,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4276.02,0,0
16.0,0.5,2.0,0.02,0,821817,2.2266803,0.83385149,0.5783542,0.043925003,-0.81944256,0.036626929,-100,-100,-100,-100,-100,-100,-100,1,24.678157,1.6920543,-100,-100,-100,-100,-100,-100,-100,-100,-0.987654057106,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4027.22,0,0
16.0,0.5,2.0,0.02,0,822840,3.1562493,0.83482971,-0.49085824,0.61658828,-0.67637061,0.51474622,-100,-100,-100,-100,-100,-100,-100,1,97.146824,2.0351961,-100,-100,-100,-100,-100,-100,-100,-100,-0.986932071261,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4818.42,0,0
16.0,0.5,2.0,0.02,0,823082,2.5988596,0.83507242,0.27126876,0.4080978,-0.86668769,0.34079122,-100,-100,-100,-100,-100,-100,-100,1,45.758665,1.8313842,-100,-100,-100,-100,-100,-100,-100,-100,-0.986752972266,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4550.71,0,0
16.0,0.5,2.0,0.02,0,826479,1.9990636,0.83832901,0.14586175,0.97715476,-0.49630172,0.81917718,-100,-100,-100,-100,-100,-100,-100,1,15.860432,1.6098844,-100,-100,-100,-100,-100,-100,-100,-100,-0.984355261416,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3528.14,0,0
16.0,0.5,2.0,0.02,0,826659,2.3216699,0.83849814,0.29328308,0.37164444,-0.87216373,0.31162317,-100,-100,-100,-100,-100,-100,-100,1,29.212496,1.7274337,-100,-100,-100,-100,-100,-100,-100,-100,-0.984231005617,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4194,0,0
16.0,0.5,2.0,0.02,0,833462,2.3202408,0.84503382,0.30164872,0.76031638,-0.64490971,0.64249305,-100,-100,-100,-100,-100,-100,-100,1,29.140247,1.7268991,-100,-100,-100,-100,-100,-100,-100,-100,-0.979446188505,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4191.67,0,0
16.0,0.5,2.0,0.02,0,833864,2.39469,0.84540839,0.14938572,0.40391707,-0.88644039,0.34147488,-100,-100,-100,-100,-100,-100,-100,1,33.074297,1.7548018,-100,-100,-100,-100,-100,-100,-100,-100,-0.979172931405,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4306.11,0,0
16.0,0.5,2.0,0.02,0,834786,1.4522794,0.84634732,0.15496253,0.23423169,-0.93904952,0.19824136,-100,-100,-100,-100,-100,-100,-100,1,4.0065706,1.4100087,-100,-100,-100,-100,-100,-100,-100,-100,-0.978488451382,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1952.47,0,0
16.0,0.5,2.0,0.02,0,-100,4.903379,0.84772316,0.30673121,0.32789504,-0.87668711,0.27796422,1,3.2090541,1.6943248,836212,1629822,0.02923039,0,-100,-100,-100,1,1,103.48443,7.8850051,2.0539376,1.5107022,-1.0186291e-05,14.498512,-0.977486703904,2.05394,1.5107,0.824317,103.484,7.88501,0,0,0,0,1e-10,1e-10,1e-10,1e-10,315.822,1892.28,-1.28993e-06,8.8831e-08,0.75121,0.739354,4821.98,2666.57,0,0,0,0,0,0,0,0,3.20905,1.69432,0,0,-100,-100,-100
16.0,0.5,2.0,0.02,0,840246,2.594531,0.85161178,-0.69763246,0.68197631,-0.49877247,0.58077906,-100,-100,-100,-100,-100,-100,-100,1,45.459193,1.8297655,-100,-100,-100,-100,-100,-100,-100,-100,-0.974663840838,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4546.5,0,0
16.0,0.5,2.0,0.02,0,842752,1.1278934,0.8540576,-0.2261784,0.26926973,-0.91106306,0.22997186,-100,-100,-100,-100,-100,-100,-100,1,1.2451542,1.0407096,-100,-100,-100,-100,-100,-100,-100,-100,-0.972894490303,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1295.32,0,0
16.0,0.5,2.0,0.02,0,845777,4.6743531,0.85702634,-0.1787584,0.79003399,-0.64269935,0.67707993,-100,-100,-100,-100,-100,-100,-100,1,416.36164,2.5365657,-100,-100,-100,-100,-100,-100,-100,-100,-0.970753485283,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4361.49,0,0
16.0,0.5,2.0,0.02,0,848315,1.4447922,0.85947904,-0.38664298,0.44367602,-0.79581925,0.38133024,-100,-100,-100,-100,-100,-100,-100,1,3.9148297,1.4051684,-100,-100,-100,-100,-100,-100,-100,-100,-0.968989849316,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1932.71,0,0
16.0,0.5,2.0,0.02,0,848977,2.6266419,0.8601088,0.025184135,0.75432926,-0.68371438,0.64880523,-100,-100,-100,-100,-100,-100,-100,1,47.713775,1.8417641,-100,-100,-100,-100,-100,-100,-100,-100,-0.96853781794,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4576.76,0,0
16.0,0.5,2.0,0.02,0,850450,4.7207408,0.86148948,-0.57555595,0.49212352,-0.68082284,0.42395924,-100,-100,-100,-100,-100,-100,-100,1,431.43504,2.5508275,-100,-100,-100,-100,-100,-100,-100,-100,-0.967547947248,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4340.63,0,0
16.0,0.5,2.0,0.02,0,854907,3.2501506,0.86592829,-0.027791713,0.25569,-0.93130041,0.22140921,-100,-100,-100,-100,-100,-100,-100,1,108.61193,2.0684519,-100,-100,-100,-100,-100,-100,-100,-100,-0.96437528831,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4822.88,0,0
16.0,0.5,2.0,0.02,0,857241,1.7972555,0.86829422,0.65683636,0.51108845,-0.616368,0.44377515,-100,-100,-100,-100,-100,-100,-100,1,10.147728,1.5429387,-100,-100,-100,-100,-100,-100,-100,-100,-0.962690700208,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2976.15,0,0
16.0,0.5,2.0,0.02,0,858142,10.38105,0.86914235,-0.1183387,0.66215472,-0.73586135,0.57550671,-100,-100,-100,-100,-100,-100,-100,1,6252.953,4.0303322,-100,-100,-100,-100,-100,-100,-100,-100,-0.962087813315,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2601.88,0,0
16.0,0.5,2.0,0.02,0,859820,2.5747573,0.87076876,0.13086075,0.77803226,-0.64970401,0.67748618,-100,-100,-100,-100,-100,-100,-100,1,44.10863,1.8223669,-100,-100,-100,-100,-100,-100,-100,-100,-0.960933373067,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4526.78,0,0
16.0,0.5,2.0,0.02,0,861651,2.9066293,0.87257816,-0.60095176,0.35546728,-0.7159017,0.31017299,-100,-100,-100,-100,-100,-100,-100,1,70.806285,1.9452086,-100,-100,-100,-100,-100,-100,-100,-100,-0.959651704793,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4757.66,0,0
16.0,0.5,2.0,0.02,0,864037,2.3417657,0.87493415,0.094272411,0.62033171,-0.76113747,0.5427494,-100,-100,-100,-100,-100,-100,-100,1,30.241815,1.734956,-100,-100,-100,-100,-100,-100,-100,-100,-0.957986827874,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4226.23,0,0
16.0,0.5,2.0,0.02,0,865038,4.2255651,0.87597942,-0.33190393,0.59250798,-0.72663663,0.51902479,-100,-100,-100,-100,-100,-100,-100,1,288.65315,2.3956994,-100,-100,-100,-100,-100,-100,-100,-100,-0.957249590562,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4558.59,0,0
16.0,0.5,2.0,0.02,0,867316,2.8582918,0.87819535,-0.90826558,0.050189462,-0.54195707,0.044076152,-100,-100,-100,-100,-100,-100,-100,1,66.357486,1.9275251,-100,-100,-100,-100,-100,-100,-100,-100,-0.955689738988,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4736.03,0,0
16.0,0.5,2.0,0.02,0,869972,2.7957967,0.88083089,-0.023080037,0.84445943,-0.59701746,0.74382595,-100,-100,-100,-100,-100,-100,-100,1,60.900283,1.9045462,-100,-100,-100,-100,-100,-100,-100,-100,-0.953839660502,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4702.53,0,0
16.0,0.5,2.0,0.02,0,872070,1.4504082,0.88285407,-0.30380312,0.80273063,-0.58408643,0.708694,-100,-100,-100,-100,-100,-100,-100,1,3.9834989,1.4088152,-100,-100,-100,-100,-100,-100,-100,-100,-0.952422830445,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1947.51,0,0
16.0,0.5,2.0,0.02,0,875373,1.9648855,0.88614049,0.7292333,0.61858759,-0.49291066,0.54815551,-100,-100,-100,-100,-100,-100,-100,1,14.763861,1.5980772,-100,-100,-100,-100,-100,-100,-100,-100,-0.950126560148,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3441.29,0,0
16.0,0.5,2.0,0.02,0,879024,2.9785957,0.88972394,0.3597116,0.3866962,-0.80816877,0.34405287,-100,-100,-100,-100,-100,-100,-100,1,77.81,1.9713849,-100,-100,-100,-100,-100,-100,-100,-100,-0.947631963092,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4783.46,0,0
16.0,0.5,2.0,0.02,0,881313,3.1293573,0.89208662,-0.47030023,0.51942628,-0.70049986,0.46337324,-100,-100,-100,-100,-100,-100,-100,1,94.025652,2.0256118,-100,-100,-100,-100,-100,-100,-100,-100,-0.945992847049,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4815.49,0,0
16.0,0.5,2.0,0.02,0,885232,1.8959494,0.89604254,0.41622177,0.64659518,-0.6475955,0.57937679,-100,-100,-100,-100,-100,-100,-100,1,12.716902,1.5748362,-100,-100,-100,-100,-100,-100,-100,-100,-0.943258448509,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3257.4,0,0
16.0,0.5,2.0,0.02,0,-100,3.1435992,0.89667805,0.68903904,0.48651854,-0.5870827,0.4362505,1,2.102343,1.0412563,885876,1643251,0.032270233,0.032438722,-100,-100,-100,1,1,19.522885,0.84861241,1.6465313,0.93249492,-3.7148054e-06,9.0287884,-0.942820251726,1.64653,0.932495,1.19421,19.5229,0.848612,0,0,0,0,1e-10,0.0281589,1e-10,0.232088,1008.24,9431.45,-0,0,0.538435,0.420065,3771.99,1135.59,0,0,0,0,0,0,0,0,2.10234,1.04126,0,0,-100,-100,-100
16.0,0.5,2.0,0.02,0,887097,1.2031705,0.8979257,0.06031151,0.22265622,-0.91535414,0.19992874,-100,-100,-100,-100,-100,-100,-100,1,1.6900391,1.1448377,-100,-100,-100,-100,-100,-100,-100,-100,-0.941960772628,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1424.7,0,0
16.0,0.5,2.0,0.02,0,887645,1.5053698,0.89846169,0.13464899,0.5107139,-0.80211237,0.45885687,-100,-100,-100,-100,-100,-100,-100,1,4.7020261,1.43986,-100,-100,-100,-100,-100,-100,-100,-100,-0.941591885425,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2098.66,0,0
16.0,0.5,2.0,0.02,0,891111,2.2985788,0.90195804,0.27123012,0.33746,-0.84546902,0.30437476,-100,-100,-100,-100,-100,-100,-100,1,28.060465,1.7188031,-100,-100,-100,-100,-100,-100,-100,-100,-0.939191531366,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4155.67,0,0
16.0,0.5,2.0,0.02,0,896190,3.437632,0.90714534,-0.57138998,0.46562498,-0.66400158,0.42238953,-100,-100,-100,-100,-100,-100,-100,1,134.26336,2.1338762,-100,-100,-100,-100,-100,-100,-100,-100,-0.935648146857,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4808.83,0,0
16.0,0.5,2.0,0.02,0,896848,2.6667545,0.90781229,0.13120153,0.60128846,-0.74581332,0.54585706,-100,-100,-100,-100,-100,-100,-100,1,50.638857,1.8567208,-100,-100,-100,-100,-100,-100,-100,-100,-0.935194150279,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4611.56,0,0
16.0,0.5,2.0,0.02,0,897025,1.1199223,0.90800236,-0.11747392,0.80466569,-0.60442133,0.73063835,-100,-100,-100,-100,-100,-100,-100,1,1.2037797,1.030035,-100,-100,-100,-100,-100,-100,-100,-100,-0.935064825657,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1281.31,0,0
16.0,0.5,2.0,0.02,0,900470,1.291149,0.91159468,0.39903974,0.91979599,-0.42999718,0.83848113,-100,-100,-100,-100,-100,-100,-100,1,2.3472688,1.2613189,-100,-100,-100,-100,-100,-100,-100,-100,-0.932625867755,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1583.33,0,0
16.0,0.5,2.0,0.02,0,901950,3.0526297,0.91310748,0.187832,0.46280523,-0.80686689,0.42259092,-100,-100,-100,-100,-100,-100,-100,1,85.50552,1.9981184,-100,-100,-100,-100,-100,-100,-100,-100,-0.931601664082,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4802.66,0,0
16.0,0.5,2.0,0.02,0,904463,2.0531925,0.9156485,-0.59661562,0.90824177,-0.33945803,0.83163022,-100,-100,-100,-100,-100,-100,-100,1,17.712961,1.6289263,-100,-100,-100,-100,-100,-100,-100,-100,-0.929884689097,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3659.49,0,0
16.0,0.5,2.0,0.02,0,905714,1.1021871,0.91693964,-0.35779894,0.37763858,-0.79369856,0.34627178,-100,-100,-100,-100,-100,-100,-100,1,1.1154229,1.0067257,-100,-100,-100,-100,-100,-100,-100,-100,-0.929014044715,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1249.71,0,0
16.0,0.5,2.0,0.02,0,905728,2.6670976,0.91695297,-0.31776081,0.013706641,-0.87842515,0.012568345,-100,-100,-100,-100,-100,-100,-100,1,50.664405,1.8568486,-100,-100,-100,-100,-100,-100,-100,-100,-0.929005056859,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4611.85,0,0
16.0,0.5,2.0,0.02,0,910335,2.8328843,0.92167994,-0.68429455,0.63930163,-0.48734429,0.58923148,-100,-100,-100,-100,-100,-100,-100,1,64.099297,1.9181984,-100,-100,-100,-100,-100,-100,-100,-100,-0.925827088923,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4723.19,0,0
16.0,0.5,2.0,0.02,0,910748,2.8872144,0.92209188,0.53856544,0.12583446,-0.77260737,0.11603093,-100,-100,-100,-100,-100,-100,-100,1,68.995145,1.9381156,-100,-100,-100,-100,-100,-100,-100,-100,-0.92555088639,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4749.41,0,0
16.0,0.5,2.0,0.02,0,911800,2.5959536,0.92315302,0.16530523,0.046471957,-0.9100973,0.042900727,-100,-100,-100,-100,-100,-100,-100,1,45.557461,1.8302975,-100,-100,-100,-100,-100,-100,-100,-100,-0.924840026941,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4547.89,0,0
16.0,0.5,2.0,0.02,0,915903,3.0146566,0.92750049,-0.61449469,0.52409301,-0.59579819,0.48609652,-100,-100,-100,-100,-100,-100,-100,1,81.495106,1.9844314,-100,-100,-100,-100,-100,-100,-100,-100,-0.92193678588,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4793.69,0,0
16.0,0.5,2.0,0.02,0,919239,1.8903567,0.93108646,0.41094802,0.37596337,-0.76443924,0.3500544,-100,-100,-100,-100,-100,-100,-100,1,12.560196,1.572986,-100,-100,-100,-100,-100,-100,-100,-100,-0.919552606417,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3241.99,0,0
16.0,0.5,2.0,0.02,0,928069,2.3806722,0.94069197,-0.63585296,0.58648091,-0.53907829,0.55169788,-100,-100,-100,-100,-100,-100,-100,1,32.30667,1.7495415,-100,-100,-100,-100,-100,-100,-100,-100,-0.913212710931,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4285.65,0,0
16.0,0.5,2.0,0.02,0,928092,1.2420434,0.94071406,-0.7576859,0.26102253,-0.59208787,0.24554756,-100,-100,-100,-100,-100,-100,-100,1,1.9610081,1.1981659,-100,-100,-100,-100,-100,-100,-100,-100,-0.913198213689,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1492.5,0,0
16.0,0.5,2.0,0.02,0,-100,9.1284033,0.94340716,-0.23300562,0.44526268,-0.78515823,0.420064,1,4.9387911,4.1896122,930570,1640614,0.043600113,0.01068686,-100,-100,-100,1,1,507.30415,279.7725,2.61717,2.3841751,-2.5988657e-05,76.468674,-0.911433467265,2.61717,2.38418,1.10059,507.304,279.772,0,0,0,0,1e-10,1e-10,1e-10,1e-10,107.097,159.682,-3.08263e-05,-5.69483e-06,0.710133,0.697408,4242.56,4573.61,0,0,0,0,0,0,0,0,4.93879,4.18961,0,0,-100,-100,-100
16.0,0.5,2.0,0.02,0,937994,3.316179,0.95147385,0.22975134,0.50757168,-0.75097266,0.48294118,-100,-100,-100,-100,-100,-100,-100,1,117.21649,2.0916405,-100,-100,-100,-100,-100,-100,-100,-100,-0.906180006232,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4821.13,0,0
16.0,0.5,2.0,0.02,0,939205,2.1565298,0.95285375,-0.40644696,0.4442834,-0.72399261,0.42333711,-100,-100,-100,-100,-100,-100,-100,1,21.665243,1.6662233,-100,-100,-100,-100,-100,-100,-100,-100,-0.905286041342,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3888.41,0,0
16.0,0.5,2.0,0.02,0,939408,7.8075818,0.95306926,-0.49835514,0.48860207,-0.66160163,0.46567162,-100,-100,-100,-100,-100,-100,-100,1,2473.7284,3.407913,-100,-100,-100,-100,-100,-100,-100,-100,-0.90514654688,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3186.62,0,0
16.0,0.5,2.0,0.02,0,941968,2.1766438,0.95574796,-0.60964395,0.94619117,-0.26994373,0.90432028,-100,-100,-100,-100,-100,-100,-100,1,22.500982,1.6735956,-100,-100,-100,-100,-100,-100,-100,-100,-0.903415463904,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3929.59,0,0
16.0,0.5,2.0,0.02,0,943425,2.1876352,0.95729017,0.25412328,0.29464033,-0.82672521,0.28205629,-100,-100,-100,-100,-100,-100,-100,1,22.967143,1.6776367,-100,-100,-100,-100,-100,-100,-100,-100,-0.902420997706,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3951.62,0,0
16.0,0.5,2.0,0.02,0,943810,2.3647501,0.95774125,0.031194414,0.16023451,-0.88880631,0.1534632,-100,-100,-100,-100,-100,-100,-100,1,31.45005,1.7435696,-100,-100,-100,-100,-100,-100,-100,-100,-0.902130409346,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4261.8,0,0
16.0,0.5,2.0,0.02,0,945422,2.742019,0.95950189,-0.06137643,0.89430986,-0.49921895,0.858092,-100,-100,-100,-100,-100,-100,-100,1,56.462525,1.8846735,-100,-100,-100,-100,-100,-100,-100,-100,-0.900997543876,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4668.35,0,0
16.0,0.5,2.0,0.02,0,946476,1.4381522,0.96068401,-0.17488447,0.29558223,-0.84126119,0.28396112,-100,-100,-100,-100,-100,-100,-100,1,3.8347438,1.4007286,-100,-100,-100,-100,-100,-100,-100,-100,-0.90023791215,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1915.37,0,0
16.0,0.5,2.0,0.02,0,950984,2.9061993,0.96566449,-0.20090444,0.58426559,-0.7061846,0.56420454,-100,-100,-100,-100,-100,-100,-100,1,70.765816,1.9450516,-100,-100,-100,-100,-100,-100,-100,-100,-0.897049041857,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4757.48,0,0
16.0,0.5,2.0,0.02,0,953480,2.5164394,0.96839859,0.38725347,0.72228708,-0.55947411,0.69946179,-100,-100,-100,-100,-100,-100,-100,1,40.289523,1.8005106,-100,-100,-100,-100,-100,-100,-100,-100,-0.895306045897,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4463.6,0,0
16.0,0.5,2.0,0.02,0,955229,2.8906308,0.97038754,-0.093486314,0.22353333,-0.86468812,0.21691396,-100,-100,-100,-100,-100,-100,-100,1,69.311476,1.9393647,-100,-100,-100,-100,-100,-100,-100,-100,-0.894041543464,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4750.9,0,0
16.0,0.5,2.0,0.02,0,956258,2.1256597,0.97151054,0.41037557,0.69330593,-0.56878823,0.67355402,-100,-100,-100,-100,-100,-100,-100,1,20.425495,1.6549721,-100,-100,-100,-100,-100,-100,-100,-100,-0.893328846464,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3823.07,0,0
16.0,0.5,2.0,0.02,0,-100,2.0872242,0.97424274,0.5370241,0.4794871,-0.63244749,0.46713682,1,1.5294516,0.55777263,958786,1636845,0.033197857,0.28096639,-100,-100,-100,1,0,5.0443907,0.052595917,1.4512481,0.51467913,-1.407213e-06,0.43331462,-0.891598870445,1.45125,0.514679,1.52922,5.04439,0.0525959,0,0,0,0,1e-10,0.114733,1e-10,0.188058,2572.7,94883.3,-0,0,0.434467,0.243769,2167.95,279.85,0,0,0,0,0,0,0,0,1.52945,0.557773,0,0,-100,-100,-100
